"","type","country","year","mood","Heterogeneity"
"415","Policy","Paraguay",2009,1.76041549835262,1
"956","Policy","Paraguay",2010,1.2005541076655,1
"957","Policy","Paraguay",2011,1.19989508544676,1
"958","Policy","Paraguay",2012,1.27682207927352,1
"959","Policy","Paraguay",2013,1.27895462039796,1
"960","Policy","Paraguay",2014,1.50393014817006,1
"9611","Policy","Peru",1985,-0.539928759019231,1
"962","Policy","Peru",1986,-0.539215337965528,1
"9634","Policy","Peru",1987,-0.45964803282393,1
"964","Policy","Peru",1988,-0.463797260731008,1
"9651","Policy","Peru",1989,-0.464403389577788,1
"966","Policy","Peru",1990,0.135762997812523,1
"96710","Policy","Peru",1991,0.215608299707816,1
"968","Policy","Peru",1992,1.03728713279621,1
"429","Policy","Peru",1993,1.09890212851046,1
"43010","Policy","Peru",1994,1.1234664632778,1
"431","Policy","Peru",1995,1.12293369087294,1
"43210","Policy","Peru",1996,1.12305171041644,1
"433","Policy","Peru",1997,1.05604048075946,1
"43410","Policy","Peru",1998,1.10557818126752,1
"435","Policy","Peru",1999,1.10687530063511,1
"436","Policy","Peru",2000,1.10687289576064,1
"4371","Policy","Peru",2001,2.00260489709951,1
"438","Policy","Peru",2002,1.94915166104655,1
"439","Policy","Peru",2003,2.2001985331398,1
"440","Policy","Peru",2004,1.86527472323822,1
"441","Policy","Peru",2005,1.89337320340612,1
"4421","Policy","Peru",2006,1.92860311183635,1
"443","Policy","Peru",2007,1.92932324944651,1
"444","Policy","Peru",2008,1.92925758862534,1
"445","Policy","Peru",2009,2.00756224245605,1
"446","Policy","Peru",2010,1.37952479286228,1
"4471","Policy","Peru",2011,1.34251991591867,1
"44810","Policy","Peru",2012,1.33821892018678,1
"449","Policy","Peru",2013,1.69351540294497,1
"45010","Policy","Peru",2014,1.69283127859989,1
"481","Policy","Uruguay",1985,1.22352800832701,1
"482","Policy","Uruguay",1986,1.52747222384277,1
"483","Policy","Uruguay",1987,1.68165007165042,1
"48410","Policy","Uruguay",1988,1.68434052859909,1
"485","Policy","Uruguay",1989,1.68122179823275,1
"48610","Policy","Uruguay",1990,1.75601587452341,1
"487","Policy","Uruguay",1991,1.75765757948487,1
"48810","Policy","Uruguay",1992,1.74006051365612,1
"489","Policy","Uruguay",1993,1.49481267129045,1
"490","Policy","Uruguay",1994,1.5783449008382,1
"491","Policy","Uruguay",1995,1.28850371199555,1
"492","Policy","Uruguay",1996,1.5765226362214,1
"493","Policy","Uruguay",1997,1.57603561364733,1
"494","Policy","Uruguay",1998,1.57593072384312,1
"495","Policy","Uruguay",1999,1.57471515668775,1
"496","Policy","Uruguay",2000,1.62725478523622,1
"4971","Policy","Uruguay",2001,1.57618467658272,1
"498","Policy","Uruguay",2002,1.59319998022296,1
"499","Policy","Uruguay",2003,1.39716515760481,1
"500","Policy","Uruguay",2004,1.39673127860504,1
"501","Policy","Uruguay",2005,1.3938622279562,1
"50210","Policy","Uruguay",2006,1.39734355254515,1
"503","Policy","Uruguay",2007,1.20099031601176,1
"50410","Policy","Uruguay",2008,1.20211907505387,1
"505","Policy","Uruguay",2009,1.20134485090857,1
"50610","Policy","Uruguay",2010,1.26242707358849,1
"5071","Policy","Uruguay",2011,1.26155453289311,1
"508","Policy","Uruguay",2012,1.28894714198128,1
"509","Policy","Uruguay",2013,1.22531567140957,1
"510","Policy","Uruguay",2014,1.16219119335375,1
"511","Policy","Venezuela",1985,0.760628504284423,1
"512","Policy","Venezuela",1986,0.760751441799787,1
"513","Policy","Venezuela",1987,0.759755628658709,1
"514","Policy","Venezuela",1988,0.760111645119179,1
"515","Policy","Venezuela",1989,0.789281969423345,1
"516","Policy","Venezuela",1990,1.04744128218716,1
"5171","Policy","Venezuela",1991,0.884740342092475,1
"518","Policy","Venezuela",1992,0.892377625167252,1
"519","Policy","Venezuela",1993,1.12786254024975,1
"52010","Policy","Venezuela",1994,0.846476320296664,1
"521","Policy","Venezuela",1995,1.14789379677727,1
"52210","Policy","Venezuela",1996,1.26793483086897,1
"523","Policy","Venezuela",1997,1.44884077710866,1
"52410","Policy","Venezuela",1998,1.26359822658861,1
"5251","Policy","Venezuela",1999,1.22918907269997,1
"526","Policy","Venezuela",2000,1.23238590805634,1
"5271","Policy","Venezuela",2001,1.26658098541821,1
"528","Policy","Venezuela",2002,0.914961563197047,1
"529","Policy","Venezuela",2003,1.13403323146148,1
"530","Policy","Venezuela",2004,1.13468084479238,1
"5311","Policy","Venezuela",2005,1.13658467493631,1
"532","Policy","Venezuela",2006,1.12236510235558,1
"533","Policy","Venezuela",2007,1.03060424375813,1
"534","Policy","Venezuela",2008,1.08895657698498,1
"535","Policy","Venezuela",2009,1.08686912882575,1
"536","Policy","Venezuela",2010,1.21644568326324,1
"537","Policy","Venezuela",2011,1.22158967892147,1
"53810","Policy","Venezuela",2012,1.21541098158285,1
"539","Policy","Venezuela",2013,0.98218232530069,1
"54010","Policy","Venezuela",2014,1.1104884012903,1
