"","country","date","ccode","year","Month","Election.Lower","Inauguration.Lower","Election.Upper","Inauguration.Upper","Election.Exec","Inauguration.Exec","Combo","who","sessions","reservedareasecandfin","urgencybills","residualdecree","cdacontent","cdaoutcome","referendum2","budgetspending","budgetoutcome","vetochambers","vetooverride","lineitem","partialobservationsoverride","budgetveto","h_ballot","h_vote","h_pool","s_ballot","s_vote","s_pool","hpartys","govsh","mingov","govcoal" 
"3133","Guatemala",Jan 1990,150,1990,"January",NA,NA,NA,NA,NA,NA,6,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.509999990463257,0.509999990463257,0,0
"3134","Guatemala",Feb 1990,150,1990,"February",NA,NA,NA,NA,NA,NA,6,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.509999990463257,0.509999990463257,0,0
"3135","Guatemala",Mar 1990,150,1990,"March",NA,NA,NA,NA,NA,NA,6,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.509999990463257,0.509999990463257,0,0
"3136","Guatemala",Apr 1990,150,1990,"April",NA,NA,NA,NA,NA,NA,6,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.509999990463257,0.509999990463257,0,0
"3137","Guatemala",May 1990,150,1990,"May",NA,NA,NA,NA,NA,NA,6,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.509999990463257,0.509999990463257,0,0
"3138","Guatemala",Jun 1990,150,1990,"June",NA,NA,NA,NA,NA,NA,6,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.509999990463257,0.509999990463257,0,0
"3139","Guatemala",Jul 1990,150,1990,"July",NA,NA,NA,NA,NA,NA,6,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.509999990463257,0.509999990463257,0,0
"3140","Guatemala",Aug 1990,150,1990,"August",NA,NA,NA,NA,NA,NA,6,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.509999990463257,0.509999990463257,0,0
"3141","Guatemala",Sep 1990,150,1990,"September",NA,NA,NA,NA,NA,NA,6,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.509999990463257,0.509999990463257,0,0
"3142","Guatemala",Oct 1990,150,1990,"October",NA,NA,NA,NA,NA,NA,6,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.509999990463257,0.509999990463257,0,0
"3143","Guatemala",Nov 1990,150,1990,"November",NA,NA,NA,NA,NA,NA,6,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.509999990463257,0.509999990463257,0,0
"3144","Guatemala",Dec 1990,150,1990,"December",NA,NA,NA,NA,NA,NA,6,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.509999990463257,0.509999990463257,0,0
"3145","Guatemala",Jan 1991,150,1991,"January",NA,1,NA,NA,NA,1,7,2,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3146","Guatemala",Feb 1991,150,1991,"February",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3147","Guatemala",Mar 1991,150,1991,"March",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3148","Guatemala",Apr 1991,150,1991,"April",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3149","Guatemala",May 1991,150,1991,"May",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3150","Guatemala",Jun 1991,150,1991,"June",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3151","Guatemala",Jul 1991,150,1991,"July",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3152","Guatemala",Aug 1991,150,1991,"August",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3153","Guatemala",Sep 1991,150,1991,"September",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3154","Guatemala",Oct 1991,150,1991,"October",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3155","Guatemala",Nov 1991,150,1991,"November",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3156","Guatemala",Dec 1991,150,1991,"December",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3157","Guatemala",Jan 1992,150,1992,"January",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3158","Guatemala",Feb 1992,150,1992,"February",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3159","Guatemala",Mar 1992,150,1992,"March",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3160","Guatemala",Apr 1992,150,1992,"April",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3161","Guatemala",May 1992,150,1992,"May",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3162","Guatemala",Jun 1992,150,1992,"June",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3163","Guatemala",Jul 1992,150,1992,"July",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3164","Guatemala",Aug 1992,150,1992,"August",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3165","Guatemala",Sep 1992,150,1992,"September",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3166","Guatemala",Oct 1992,150,1992,"October",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3167","Guatemala",Nov 1992,150,1992,"November",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3168","Guatemala",Dec 1992,150,1992,"December",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3169","Guatemala",Jan 1993,150,1993,"January",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3170","Guatemala",Feb 1993,150,1993,"February",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3171","Guatemala",Mar 1993,150,1993,"March",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3172","Guatemala",Apr 1993,150,1993,"April",NA,NA,NA,NA,NA,NA,7,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3173","Guatemala",May 1993,150,1993,"May",NA,NA,NA,NA,NA,1,8,2,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3174","Guatemala",Jun 1993,150,1993,"June",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3175","Guatemala",Jul 1993,150,1993,"July",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3176","Guatemala",Aug 1993,150,1993,"August",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3177","Guatemala",Sep 1993,150,1993,"September",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3178","Guatemala",Oct 1993,150,1993,"October",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3179","Guatemala",Nov 1993,150,1993,"November",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3180","Guatemala",Dec 1993,150,1993,"December",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3181","Guatemala",Jan 1994,150,1994,"January",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3182","Guatemala",Feb 1994,150,1994,"February",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3183","Guatemala",Mar 1994,150,1994,"March",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3184","Guatemala",Apr 1994,150,1994,"April",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3185","Guatemala",May 1994,150,1994,"May",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3186","Guatemala",Jun 1994,150,1994,"June",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3187","Guatemala",Jul 1994,150,1994,"July",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3188","Guatemala",Aug 1994,150,1994,"August",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3189","Guatemala",Sep 1994,150,1994,"September",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3190","Guatemala",Oct 1994,150,1994,"October",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3191","Guatemala",Nov 1994,150,1994,"November",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3192","Guatemala",Dec 1994,150,1994,"December",NA,NA,NA,NA,NA,NA,8,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3193","Guatemala",Jan 1995,150,1995,"January",NA,1,NA,NA,NA,NA,9,1,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3194","Guatemala",Feb 1995,150,1995,"February",NA,NA,NA,NA,NA,NA,9,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3195","Guatemala",Mar 1995,150,1995,"March",NA,NA,NA,NA,NA,NA,9,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3196","Guatemala",Apr 1995,150,1995,"April",NA,NA,NA,NA,NA,NA,9,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3197","Guatemala",May 1995,150,1995,"May",NA,NA,NA,NA,NA,NA,9,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3198","Guatemala",Jun 1995,150,1995,"June",NA,NA,NA,NA,NA,NA,9,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3199","Guatemala",Jul 1995,150,1995,"July",NA,NA,NA,NA,NA,NA,9,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3200","Guatemala",Aug 1995,150,1995,"August",NA,NA,NA,NA,NA,NA,9,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3201","Guatemala",Sep 1995,150,1995,"September",NA,NA,NA,NA,NA,NA,9,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3202","Guatemala",Oct 1995,150,1995,"October",NA,NA,NA,NA,NA,NA,9,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3203","Guatemala",Nov 1995,150,1995,"November",NA,NA,NA,NA,NA,NA,9,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3204","Guatemala",Dec 1995,150,1995,"December",NA,NA,NA,NA,NA,NA,9,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.259615391492844,0.442307680845261,1,1
"3205","Guatemala",Jan 1996,150,1996,"January",NA,1,NA,NA,NA,1,10,2,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3206","Guatemala",Feb 1996,150,1996,"February",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3207","Guatemala",Mar 1996,150,1996,"March",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3208","Guatemala",Apr 1996,150,1996,"April",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3209","Guatemala",May 1996,150,1996,"May",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3210","Guatemala",Jun 1996,150,1996,"June",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3211","Guatemala",Jul 1996,150,1996,"July",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3212","Guatemala",Aug 1996,150,1996,"August",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3213","Guatemala",Sep 1996,150,1996,"September",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3214","Guatemala",Oct 1996,150,1996,"October",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3215","Guatemala",Nov 1996,150,1996,"November",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3216","Guatemala",Dec 1996,150,1996,"December",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3217","Guatemala",Jan 1997,150,1997,"January",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3218","Guatemala",Feb 1997,150,1997,"February",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3219","Guatemala",Mar 1997,150,1997,"March",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3220","Guatemala",Apr 1997,150,1997,"April",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3221","Guatemala",May 1997,150,1997,"May",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3222","Guatemala",Jun 1997,150,1997,"June",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3223","Guatemala",Jul 1997,150,1997,"July",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3224","Guatemala",Aug 1997,150,1997,"August",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3225","Guatemala",Sep 1997,150,1997,"September",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3226","Guatemala",Oct 1997,150,1997,"October",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3227","Guatemala",Nov 1997,150,1997,"November",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3228","Guatemala",Dec 1997,150,1997,"December",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3229","Guatemala",Jan 1998,150,1998,"January",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3230","Guatemala",Feb 1998,150,1998,"February",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3231","Guatemala",Mar 1998,150,1998,"March",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3232","Guatemala",Apr 1998,150,1998,"April",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3233","Guatemala",May 1998,150,1998,"May",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3234","Guatemala",Jun 1998,150,1998,"June",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3235","Guatemala",Jul 1998,150,1998,"July",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3236","Guatemala",Aug 1998,150,1998,"August",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3237","Guatemala",Sep 1998,150,1998,"September",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3238","Guatemala",Oct 1998,150,1998,"October",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3239","Guatemala",Nov 1998,150,1998,"November",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3240","Guatemala",Dec 1998,150,1998,"December",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3241","Guatemala",Jan 1999,150,1999,"January",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3242","Guatemala",Feb 1999,150,1999,"February",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3243","Guatemala",Mar 1999,150,1999,"March",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3244","Guatemala",Apr 1999,150,1999,"April",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3245","Guatemala",May 1999,150,1999,"May",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3246","Guatemala",Jun 1999,150,1999,"June",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3247","Guatemala",Jul 1999,150,1999,"July",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3248","Guatemala",Aug 1999,150,1999,"August",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3249","Guatemala",Sep 1999,150,1999,"September",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3250","Guatemala",Oct 1999,150,1999,"October",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3251","Guatemala",Nov 1999,150,1999,"November",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3252","Guatemala",Dec 1999,150,1999,"December",NA,NA,NA,NA,NA,NA,10,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.537500023841858,0.537500023841858,0,0
"3253","Guatemala",Jan 2000,150,2000,"January",NA,1,NA,NA,NA,1,11,2,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.5575,0.5575,0,0
"3254","Guatemala",Feb 2000,150,2000,"February",NA,NA,NA,NA,NA,NA,11,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.5575,0.5575,0,0
"3255","Guatemala",Mar 2000,150,2000,"March",NA,NA,NA,NA,NA,NA,11,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.5575,0.5575,0,0
"3256","Guatemala",Apr 2000,150,2000,"April",NA,NA,NA,NA,NA,NA,11,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.5575,0.5575,0,0
"3257","Guatemala",May 2000,150,2000,"May",NA,NA,NA,NA,NA,NA,11,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,NA,NA,NA,0.5575,0.5575,0,0
