"year","country","type","mood_spline","Heterogeneity_spline","mood_const","Heterogeneity_const","exec_party_spline","median_party_spline","exec_party_const","median_party_const","CitizenMood","CitizenHet","group","elec_family","thresh","dm","sa.formula","gdp2y","infl2y","unemp2y","decade","lag_mood_const","ChangeMoodConst","lag_mood_spline","ChangeMoodSpline","lag_CitMood","lag_CitHet","ChangeCitMood","lag_ChangeCitMood","mm_cong_spline","mm_cong_const","oo_cong_spline","oo_cong_const","mo_cong_spline","mo_cong_const"
2000,"Ecuador","President",2.25446768928486,4.97079496951368,2.22515479753389,4.98817386532231,-0.0491840691662634,-0.0678023729779485,-0.0432464516129032,-0.00223776224,1.37248481023166,1.56717304486966,4,"TRS",0.5,1,"Majority",-3.645998,2.1689814896214,6.75,"2000",2.22515479753389,0,2.30961198990298,-0.0551443006181254,1.16304816441961,0.653823284205426,0.209436645812053,0.60094962185393,0.526,0.544,0.478144144735587,0.484940974410115,0.262747445868069,0.278841801427601
2001,"Ecuador","President",2.17642165847302,5.06889270341272,2.22515479753389,4.98817386532231,-0.0490801662992533,-0.12621415910677,-0.0432464516129032,-0.00223776224,1.30037598877421,2.99071852883185,4,"TRS",0.5,1,"Majority",0.726487,1.86248811524402,7.799999714,"2000",2.22515479753389,0,2.25446768928486,-0.0780460308118331,1.37248481023166,1.56717304486966,-0.0721088214574532,0.209436645812053,0.651,0.68,0.554343130678266,0.539761537053965,0.769620835654996,0.743362983423071
2002,"Ecuador","President",2.19217366026099,5.13411098580599,2.19217366026099,5.13411098580599,-0.02254,-0.18228,-0.02254,-0.18228,1.00005697692128,2.79505287676715,4,"TRS",0.5,1,"Majority",2.27598,0.103674729403722,8.75,"2000",2.22515479753389,-0.0329811372729001,2.17642165847302,0.0157520017879667,1.30037598877421,2.99071852883185,-0.30031901185293,-0.0721088214574532,0.803,0.826,0.528597753909958,0.528597753909958,0.921369386615858,0.915787692962509
2003,"Ecuador","President",2.37587059741846,5.10588840842381,2.19217366026099,5.13411098580599,0.0400774775293403,-0.225027111949415,-0.02254,-0.18228,0.395418300797898,2.76644264111161,4,"TRS",0.5,1,"Majority",1.69588,-0.521933572173726,9.200000286,"2000",2.19217366026099,0,2.19217366026099,0.183696937157469,1.00005697692128,2.79505287676715,-0.604638676123382,-0.30031901185293,0.772,0.771,0.420908438007327,0.456180096433777,0.822470920126785,0.848188630717398
2004,"Ecuador","President",2.6314479326199,5.01154730757896,2.19217366026099,5.13411098580599,0.113814138268636,-0.257888373640373,-0.02254,-0.18228,-0.158527549617793,1.69783266562389,4,"TRS",0.5,1,"Majority",3.74492,-0.726823446328546,8,"2000",2.19217366026099,0,2.37587059741846,0.255577335201444,0.395418300797898,2.76644264111161,-0.553945850415691,-0.604638676123382,0.665,0.732,0.309020656104735,0.357557194488393,0.57670858093169,0.703506671294108
2005,"Ecuador","President",2.82028826851599,4.90027236797501,2.19217366026099,5.13411098580599,0.165062060243261,-0.287898079356622,-0.02254,-0.18228,-0.0791498551014775,2.35954065786554,4,"TRS",0.5,1,"Majority",5.005245,-0.847990353426263,6.649999857,"2000",2.19217366026099,0,2.6314479326199,0.188840335896085,-0.158527549617793,1.69783266562389,0.0793776945163155,-0.553945850415691,0.517,0.577,0.251331060724756,0.298444993260434,0.247195731006013,0.350548229566979
2006,"Ecuador","President",2.80377420775738,4.81803439191438,2.19217366026099,5.13411098580599,0.160213321478591,-0.322090523381914,-0.02254,-0.18228,0.560775403266601,3.3535359190051,4,"TRS",0.5,1,"Majority",3.114735,-0.836210237458429,6.450000048,"2000",2.19217366026099,0,2.82028826851599,-0.0165140607586061,-0.0791498551014775,2.35954065786554,0.639925258368079,0.0793776945163155,0.609,0.638,0.257537871926276,0.305686672474886,0.408045893365406,0.510472868554157
2007,"Ecuador","President",2.44328835299475,4.80810876027404,2.44328835299475,4.80810876027404,0.06566,-0.3675,0.06566,-0.3675,0.142752601686273,2.74795516393049,4,"TRS",0.5,1,"Majority",1.5727505,-0.833896286107605,5.6500000955,"2000",2.19217366026099,0.25111469273376,2.80377420775738,-0.360485854762632,0.560775403266601,3.3535359190051,-0.418022801580328,0.639925258368079,0.763,0.755,0.346919516907742,0.346919516907742,0.74214353252675,0.778212541913307
2008,"Ecuador","President",1.60746737129682,4.91221940528945,2.44328835299475,4.80810876027404,-0.150731279861349,-0.430546863544828,0.06566,-0.3675,0.685777942103898,4.93257655647366,4,"TRS",0.5,1,"Majority",2.5263905,-0.726613087114834,5.5,"2000",2.44328835299475,0,2.44328835299475,-0.83582098169793,0.142752601686273,2.74795516393049,0.543025340417625,-0.418022801580328,0.754,0.678,0.405726460655734,0.30298111438531,0.777265304309736,0.597928513940612
2009,"Ecuador","President",0.193964187404567,5.16759547536473,0.193964187404567,5.16759547536473,-0.515195708551136,-0.515195708551136,-0.515195708551136,-0.515195708551136,0.593007384214044,0.902952730044987,4,"TRS",0.5,1,"Majority",1.73648,-0.666029633565976,6.25,"2000",2.44328835299475,-2.24932416559018,1.60746737129682,-1.41350318389225,0.685777942103898,4.93257655647366,-0.092770557889854,0.543025340417625,0.946,0.959,0.670324963052473,0.670324963052473,0.987466416213408,0.98632131905981
1996,"ElSalvador","Legislator",1.41961615417527,0.274883004969747,0.80450877773938,3.43012313600491,0.0834161555551219,-0.015205881959172,0.236997354451111,0.0789666666666667,-0.309704718003438,2.05467941761445,1,"PR",0,9.99,"Hare Quota",2.9808095,1.13563686929091,7.649999857,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"ElSalvador","Legislator",1.44601887497401,0.210570335560192,1.44601887497401,0.210570335560192,0.0876041665790625,-0.043626875,0.0876041665790625,-0.043626875,-0.309704718003438,2.05467941761445,1,"PR",0,9.99,"Hare Quota",2.0356745,-0.0258378919340294,7.8499999045,"1990",0.80450877773938,0.64151009723463,1.41961615417527,0.0264027207987374,-0.309704718003438,2.05467941761445,0,NA,0.287,0.307,0.36288109683727,0.36288109683727,0.590740730035665,0.588310515606764
1998,"ElSalvador","Legislator",1.35571772224928,0.249560529199939,1.44601887497401,0.210570335560192,0.123141628965354,-0.0621879302293435,0.0876041665790625,-0.043626875,0.622239632760722,0.38762983858742,1,"PR",0,9.99,"Hare Quota",3.15355,-0.413406270944471,7.6500000955,"1990",1.44601887497401,0,1.44601887497401,-0.0903011527247259,-0.309704718003438,2.05467941761445,0.93194435076416,0,0.296,0.275,0.375175051015622,0.36288109683727,0.627471738689405,0.583353178999351
1999,"ElSalvador","Legislator",1.2185800072646,0.36978245020624,1.44601887497401,0.210570335560192,0.169149006769752,-0.0726038036045108,0.0876041665790625,-0.043626875,1.13239077910826,0.567901346326046,1,"PR",0,9.99,"Hare Quota",2.848525,-0.776367133827265,7.1500000955,"1990",1.44601887497401,0,1.35571772224928,-0.137137714984683,0.622239632760722,0.38762983858742,0.510151146347538,0.93194435076416,0.424,0.148,0.626432818446245,0.548311975952982,0.285226979229852,0.171272887069364
2000,"ElSalvador","Legislator",1.10843062544735,0.54804105409697,1.10843062544735,0.54804105409697,0.203828571288,-0.0765367966545455,0.203828571288,-0.0765367966545455,1.30260758982043,1.97842923962736,1,"PR",0,9.99,"Hare Quota",2.12844,-0.766524127376206,7,"2000",1.44601887497401,-0.33758824952666,1.2185800072646,-0.110149381817252,1.13239077910826,0.567901346326046,0.17021681071217,0.510151146347538,0.929,0.962,0.97660050190894,0.97660050190894,0.998635638440158,0.996821067149993
2001,"ElSalvador","Legislator",1.07930655140551,0.683390361055802,1.10843062544735,0.54804105409697,0.209973557615892,-0.075911483049814,0.203828571288,-0.0765367966545455,1.16126123287896,3.36662803607418,1,"PR",0,9.99,"Hare Quota",1.32659,-0.466312430618912,7,"2000",1.10843062544735,0,1.10843062544735,-0.0291240740418428,1.30260758982043,1.97842923962736,-0.14134635694147,0.17021681071217,0.718,0.692,0.817460272326538,0.837396826294485,0.987906186936032,0.995076165751209
2002,"ElSalvador","Legislator",1.10609307646941,0.737152802720163,1.10843062544735,0.54804105409697,0.188741056049417,-0.0737015250259725,0.203828571288,-0.0765367966545455,0.883814053464277,1.72310249286215,1,"PR",0,9.99,"Hare Quota",1.48108,-0.650868801576265,6.5999999045,"2000",1.10843062544735,0,1.07930655140551,0.0267865250639017,1.16126123287896,3.36662803607418,-0.277447179414683,-0.14134635694147,0.689,0.645,0.947716242122703,0.949820410749179,0.999568553396252,0.999120120615502
2003,"ElSalvador","Legislator",1.14388757114998,0.743551263960767,1.14388757114998,0.743551263960767,0.145879120684615,-0.07314285696,0.145879120684615,-0.07314285696,0.783079281717695,2.72460075315531,1,"PR",0,9.99,"Hare Quota",1.832095,-0.515527462874206,6.549999952,"2000",1.10843062544735,0.0354569457026301,1.10609307646941,0.0377944946805713,0.883814053464277,1.72310249286215,-0.100734771746582,-0.277447179414683,0.741,0.754,0.793604488916358,0.793604488916358,0.987086073764648,0.982546354135477
2004,"ElSalvador","Legislator",1.15149764111179,0.751061705918246,1.14388757114998,0.743551263960767,0.0862749999050162,-0.0774222372023773,0.145879120684615,-0.07314285696,0.114226099513374,1.31861950517058,1,"PR",0,9.99,"Hare Quota",1.63682,-0.198090504827559,6.850000143,"2000",1.14388757114998,0,1.14388757114998,0.00761006996180558,0.783079281717695,2.72460075315531,-0.668853182204321,-0.100734771746582,0.666,0.666,0.730770669024626,0.734857369524982,0.983447245521591,0.98662834289945
2005,"ElSalvador","Legislator",1.10257183263395,0.783533065124121,1.14388757114998,0.743551263960767,0.0113727192441136,-0.0895297199975935,0.145879120684615,-0.07314285696,0.155332863205875,2.20459063489668,1,"PR",0,9.99,"Hare Quota",2.306455,0.0159948854829706,7,"2000",1.14388757114998,0,1.15149764111179,-0.0489258084778377,0.114226099513374,1.31861950517058,0.041106763692501,-0.668853182204321,0.618,0.577,0.502930643973354,0.492693000273418,0.672951392954517,0.648153369110349
2006,"ElSalvador","Legislator",0.974468927149229,0.862534588335395,1.14388757114998,0.743551263960767,-0.078244501477109,-0.112406183563639,0.145879120684615,-0.07314285696,0.21730518028576,3.21283930244812,1,"PR",0,9.99,"Hare Quota",3.36764,-0.0442935290297648,6.899999857,"2000",1.14388757114998,0,1.10257183263395,-0.128102905484719,0.155332863205875,2.20459063489668,0.061972317079885,0.041106763692501,0.665,0.548,0.54971149207624,0.502877791596623,0.887167413499066,0.80870388820166
2007,"ElSalvador","Legislator",0.744547706090391,1.02365513461882,1.14388757114998,0.743551263960767,-0.181993442437668,-0.148992506118506,0.145879120684615,-0.07314285696,-0.000339665859284854,2.10356671402827,1,"PR",0,9.99,"Hare Quota",3.53513,0.0295290193531765,6.450000048,"2000",1.14388757114998,0,0.974468927149229,-0.229921221058838,0.21730518028576,3.21283930244812,-0.217644846145045,0.061972317079885,0.702,0.581,0.654774852784529,0.519053846200381,0.971482347274872,0.919571226593031
2008,"ElSalvador","Legislator",0.390166950890196,1.33816372609433,1.14388757114998,0.743551263960767,-0.299290883816578,-0.202229565880185,0.145879120684615,-0.07314285696,1.62246070938409,2.71615215182482,1,"PR",0,9.99,"Hare Quota",2.243452,0.103351567736118,6.100000143,"2000",1.14388757114998,0,0.744547706090391,-0.354380755200195,-0.000339665859284854,2.10356671402827,1.62280037524337,-0.217644846145045,0.807,0.558,0.719162345546871,0.466368481259843,0.959740136518059,0.773802769771872
2009,"ElSalvador","Legislator",-0.111314557018595,1.9686284080124,-0.111314557018595,1.9686284080124,-0.429553605792857,-0.275058241066667,-0.429553605792857,-0.275058241066667,0.548284585140529,0.899124110909877,1,"PR",0,9.99,"Hare Quota",-1.217503,-0.517988214486971,6.600000143,"2000",1.14388757114998,-1.25520212816858,0.390166950890196,-0.501481507908791,1.62246070938409,2.71615215182482,-1.07417612424356,1.62280037524337,0.672,0.671,0.365794515843974,0.365794515843974,0.675263533944766,0.700018557088647
1996,"ElSalvador","President",2.79668365597531,4.35222509957548,1.31986270404546,5.74676206805271,0.0834161555551219,-0.015205881959172,0.236997354451111,0.0789666666666667,-0.309704718003438,2.05467941761445,4,"TRS",0.5,1,"Majority",2.9808095,1.13563686929091,7.649999857,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"ElSalvador","President",2.30252036926736,4.53195590521325,2.30252036926736,4.53195590521325,0.0876041665790625,-0.043626875,0.0876041665790625,-0.043626875,-0.309704718003438,2.05467941761445,4,"TRS",0.5,1,"Majority",2.0356745,-0.0258378919340294,7.8499999045,"1990",1.31986270404546,0.9826576652219,2.79668365597531,-0.494163286707949,-0.309704718003438,2.05467941761445,0,NA,0.605,0.612,0.276837676457074,0.276837676457074,0.370239397713679,0.373156193188643
1998,"ElSalvador","President",1.41626651650742,5.01201500318227,2.30252036926736,4.53195590521325,0.123141628965354,-0.0621879302293435,0.0876041665790625,-0.043626875,0.622239632760722,0.38762983858742,4,"TRS",0.5,1,"Majority",3.15355,-0.413406270944471,7.6500000955,"1990",2.30252036926736,0,2.30252036926736,-0.886253852759937,-0.309704718003438,2.05467941761445,0.93194435076416,0,0.632,0.589,0.36684172868003,0.276837676457074,0.601535093220435,0.40613743226983
1999,"ElSalvador","President",0.581277279309835,5.53821584231394,2.30252036926736,4.53195590521325,0.169149006769752,-0.0726038036045108,0.0876041665790625,-0.043626875,1.13239077910826,0.567901346326046,4,"TRS",0.5,1,"Majority",2.848525,-0.776367133827265,7.1500000955,"1990",2.30252036926736,0,1.41626651650742,-0.834989237197588,0.622239632760722,0.38762983858742,0.510151146347538,0.93194435076416,0.549,0.456,0.960649534236187,0.3730952457254,0.981950902208255,0.0514727365829501
2000,"ElSalvador","President",0.269410480422317,5.72993206131172,0.269410480422317,5.72993206131172,0.203828571288,-0.0765367966545455,0.203828571288,-0.0765367966545455,1.30260758982043,1.97842923962736,4,"TRS",0.5,1,"Majority",2.12844,-0.766524127376206,7,"2000",2.30252036926736,-2.03310988884504,0.581277279309835,-0.311866798887518,1.13239077910826,0.567901346326046,0.17021681071217,0.510151146347538,0.547,0.545,0.536774329124872,0.536774329124872,0.314119257702758,0.307973018849421
2001,"ElSalvador","President",0.810010736925663,5.30369429609386,0.269410480422317,5.72993206131172,0.209973557615892,-0.075911483049814,0.203828571288,-0.0765367966545455,1.16126123287896,3.36662803607418,4,"TRS",0.5,1,"Majority",1.32659,-0.466312430618912,7,"2000",0.269410480422317,0,0.269410480422317,0.540600256503346,1.30260758982043,1.97842923962736,-0.14134635694147,0.17021681071217,0.748,0.679,0.669973273801685,0.491836229442619,0.949577022343142,0.775752737281609
2002,"ElSalvador","President",1.96236984323295,4.53553564985657,0.269410480422317,5.72993206131172,0.188741056049417,-0.0737015250259725,0.203828571288,-0.0765367966545455,0.883814053464277,1.72310249286215,4,"TRS",0.5,1,"Majority",1.48108,-0.650868801576265,6.5999999045,"2000",0.269410480422317,0,0.810010736925663,1.15235910630728,1.16126123287896,3.36662803607418,-0.277447179414683,-0.14134635694147,0.873,0.821,0.555213602473125,0.52858292267583,0.950770942247067,0.946570229980706
2003,"ElSalvador","President",3.34326638809031,3.77318011066975,3.34326638809031,3.77318011066975,0.145879120684615,-0.07314285696,0.145879120684615,-0.07314285696,0.783079281717695,2.72460075315531,4,"TRS",0.5,1,"Majority",1.832095,-0.515527462874206,6.549999952,"2000",0.269410480422317,3.07385590766799,1.96236984323295,1.38089654485736,0.883814053464277,1.72310249286215,-0.100734771746582,-0.277447179414683,0.573,0.566,0.289063095331851,0.289063095331851,0.312735274732391,0.333569614071961
2004,"ElSalvador","President",4.59620018630645,3.20362247617129,3.34326638809031,3.77318011066975,0.0862749999050162,-0.0774222372023773,0.145879120684615,-0.07314285696,0.114226099513374,1.31861950517058,4,"TRS",0.5,1,"Majority",1.63682,-0.198090504827559,6.850000143,"2000",3.34326638809031,0,3.34326638809031,1.25293379821614,0.783079281717695,2.72460075315531,-0.668853182204321,-0.100734771746582,0.499,0.659,0.207765402079681,0.280884113705719,0.315253185736032,0.559687195557802
2005,"ElSalvador","President",5.47155595694025,2.87031064322794,3.34326638809031,3.77318011066975,0.0113727192441136,-0.0895297199975935,0.145879120684615,-0.07314285696,0.155332863205875,2.20459063489668,4,"TRS",0.5,1,"Majority",2.306455,0.0159948854829706,7,"2000",3.34326638809031,0,4.59620018630645,0.875355770633804,0.114226099513374,1.31861950517058,0.041106763692501,-0.668853182204321,0.165,0.41,0.157298743722061,0.236460267995342,0.0582935679195532,0.147597235659398
2006,"ElSalvador","President",5.74643964511316,2.79567967477934,3.34326638809031,3.77318011066975,-0.078244501477109,-0.112406183563639,0.145879120684615,-0.07314285696,0.21730518028576,3.21283930244812,4,"TRS",0.5,1,"Majority",3.36764,-0.0442935290297648,6.899999857,"2000",3.34326638809031,0,5.47155595694025,0.274883688172908,0.155332863205875,2.20459063489668,0.061972317079885,0.041106763692501,0.24,0.542,0.151719587178442,0.238781249525109,0.135867803590803,0.314332003544518
2007,"ElSalvador","President",5.19795719594661,3.04953778771346,3.34326638809031,3.77318011066975,-0.181993442437668,-0.148992506118506,0.145879120684615,-0.07314285696,-0.000339665859284854,2.10356671402827,4,"TRS",0.5,1,"Majority",3.53513,0.0295290193531765,6.450000048,"2000",3.34326638809031,0,5.74643964511316,-0.548482449166547,0.21730518028576,3.21283930244812,-0.217644846145045,0.061972317079885,0.42,0.615,0.167205849359136,0.242367765869545,0.277933265779768,0.51183104423195
2008,"ElSalvador","President",3.60321455456205,3.83783143786559,3.34326638809031,3.77318011066975,-0.299290883816578,-0.202229565880185,0.145879120684615,-0.07314285696,1.62246070938409,2.71615215182482,4,"TRS",0.5,1,"Majority",2.243452,0.103351567736118,6.100000143,"2000",3.34326638809031,0,5.19795719594661,-1.59474264138456,-0.000339665859284854,2.10356671402827,1.62280037524337,-0.217644846145045,0.525,0.531,0.217223465200867,0.230223456634773,0.241620625985689,0.27980322385811
2009,"ElSalvador","President",0.739317666080915,5.74063856173138,0.739317666080915,5.74063856173138,-0.429553605792857,-0.275058241066667,-0.429553605792857,-0.275058241066667,0.548284585140529,0.899124110909877,4,"TRS",0.5,1,"Majority",-1.217503,-0.517988214486971,6.600000143,"2000",3.34326638809031,-2.60394872200939,3.60321455456205,-2.86389688848114,1.62246070938409,2.71615215182482,-1.07417612424356,1.62280037524337,0.778,0.799,0.531027105750779,0.53102710575078,0.898486849034552,0.919728101718737
1996,"Guatemala","Legislator",1.34740405064278,0.588991962611393,1.31832666923679,0.527274838821343,0.0834683806316801,0.150736876575236,0.25155,0.25155,-0.445586966545156,2.28501975837343,2,"PR",0,8.41,"D'Hondt",1.445345,0.0259595464644852,3.5,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"Guatemala","Legislator",1.34396725898912,0.651558392948004,1.31832666923679,0.527274838821343,-0.012597120067916,0.0799482738896604,0.25155,0.25155,-0.445586966545156,2.28501975837343,2,"PR",0,8.41,"D'Hondt",1.17875,0.0716998382514955,3.7000000475,"1990",1.31832666923679,0,1.34740405064278,-0.00343679165366728,-0.445586966545156,2.28501975837343,0,NA,0.404,0.386,0.35848021552923,0.361805805743669,0.630471346170766,0.608179411542718
1998,"Guatemala","Legislator",1.31456993952798,0.714366292909051,1.31832666923679,0.527274838821343,-0.0489767565378976,0.0352112874619215,0.25155,0.25155,0.573567560893807,0.762273850239689,2,"PR",0,8.41,"D'Hondt",2.184045,-0.176524915958499,3.5500000715,"1990",1.31832666923679,0,1.34396725898912,-0.0293973194611381,-0.445586966545156,2.28501975837343,1.01915452743896,0,0.428,0.409,0.362298243914943,0.361805805743669,0.628652996704112,0.666584178067084
1999,"Guatemala","Legislator",1.26576573751156,0.776898320949123,1.31832666923679,0.527274838821343,-0.038000783217374,0.0125530128106671,0.25155,0.25155,1.12265527897433,0.99460957756803,2,"PR",0,12.81,"D'Hondt",1.93308,-0.400763907402135,2.550000012,"1990",1.31832666923679,0,1.31456993952798,-0.0488042020164188,0.573567560893807,0.762273850239689,0.549087718080524,1.01915452743896,0.648,0.54,0.590947333366551,0.573145023412264,0.524623471096698,0.498636441958896
2000,"Guatemala","Legislator",1.20410829819205,0.838754784717026,1.20410829819205,0.838754784717026,0.0080005454545454,0.0080005454545454,0.00800054545454546,0.00800054545454546,1.30076057392935,2.27729842722774,2,"PR",0,12.81,"D'Hondt",1.24976,-0.435905838897033,1.649999976,"2000",1.31832666923679,-0.11421837104474,1.26576573751156,-0.0616574393195093,1.12265527897433,0.99460957756803,0.178105294955023,0.549087718080524,0.922,0.917,0.924681869882208,0.924681869882208,0.99226020309209,0.996370623209367
2001,"Guatemala","Legislator",1.13764655716909,0.898963500592484,1.20410829819205,0.838754784717026,0.0750486284447382,0.0172875222924851,0.00800054545454546,0.00800054545454546,1.13261037436683,3.43633728163952,2,"PR",0,12.81,"D'Hondt",0.499788,-0.321555109429507,1.349999964,"2000",1.20410829819205,0,1.20410829819205,-0.0664617410229615,1.30076057392935,2.27729842722774,-0.168150199562523,0.178105294955023,0.753,0.748,0.859760939675887,0.911866069240296,0.997263197579317,0.998664371393105
2002,"Guatemala","Legislator",1.08041061143211,0.953499583147428,1.20410829819205,0.838754784717026,0.142571478344028,0.0349737457445373,0.00800054545454546,0.00800054545454546,0.847414617363419,2.09278361116937,2,"PR",0,12.81,"D'Hondt",0.618523,-0.201626295597712,2.1999999285,"2000",1.20410829819205,0,1.13764655716909,-0.0572359457369822,1.13261037436683,3.43633728163952,-0.285195757003411,-0.168150199562523,0.729,0.711,0.95038987388751,0.933272923600287,0.999502557026195,1.00065702882726
2003,"Guatemala","Legislator",1.04792584831798,0.996924284402848,1.20410829819205,0.838754784717026,0.188348761149226,0.0553255596110342,0.00800054545454546,0.00800054545454546,0.774829468047606,1.73247922712663,2,"PR",0,12.81,"D'Hondt",0.720453,-0.292549070735306,2.9499999285,"2000",1.20410829819205,0,1.08041061143211,-0.0324847631141225,0.847414617363419,2.09278361116937,-0.0725851493158131,-0.285195757003411,0.77,0.736,0.832978463021015,0.737086060126135,0.992141261588716,0.969239322720116
2004,"Guatemala","Legislator",1.0557176551636,1.02343173897529,1.0557176551636,1.02343173897529,0.190160142857143,0.0726093076923077,0.190160142857143,0.0726093076923077,-0.183719304624965,1.71941567856354,2,"PR",0,12.81,"D'Hondt",0.394603,-0.323228534738788,2.9499999285,"2000",1.20410829819205,-0.14839064302845,1.04792584831798,0.00779180684561642,0.774829468047606,1.73247922712663,-0.958548772672571,-0.0725851493158131,0.834,0.805,0.78070826951068,0.78070826951068,0.991887026835542,0.974241596421047
2005,"Guatemala","Legislator",1.11166882419666,1.03170942542675,1.0557176551636,1.02343173897529,0.134210172056213,0.0825912334005886,0.190160142857143,0.0726093076923077,0.387519030768618,1.54334958968678,2,"PR",0,12.81,"D'Hondt",0.789526,-0.129111198862208,2.75,"2000",1.0557176551636,0,1.0557176551636,0.0559511690330556,-0.183719304624965,1.71941567856354,0.571238335393583,-0.958548772672571,0.578,0.605,0.435656169622768,0.446540812693568,0.624463447456985,0.653150536808618
2006,"Guatemala","Legislator",1.19309176720813,1.0380644339006,1.0557176551636,1.02343173897529,0.0404029277013652,0.0870371785957031,0.190160142857143,0.0726093076923077,0.429680970972127,4.34185923467877,2,"PR",0,12.81,"D'Hondt",1.925096,-0.186007659377758,2.1000000235,"2000",1.0557176551636,0,1.11166882419666,0.081422943011473,0.387519030768618,1.54334958968678,0.0421619402035089,0.571238335393583,0.744,0.736,0.553840883736395,0.599449001681486,0.779118754182467,0.861363785099681
2007,"Guatemala","Legislator",1.26965630087982,1.06385186801541,1.0557176551636,1.02343173897529,-0.0629326286608471,0.0892128847493764,0.190160142857143,0.0726093076923077,0.263459862439916,2.45116961124772,2,"PR",0,12.81,"D'Hondt",3.45973,-0.31374579131953,2.149999976,"2000",1.0557176551636,0,1.19309176720813,0.0765645336716887,0.429680970972127,4.34185923467877,-0.166221108532211,0.0421619402035089,0.608,0.648,0.543485547738387,0.614992275218709,0.962740651246655,0.986184699649116
2008,"Guatemala","Legislator",1.31103224189352,1.13331199178113,1.31103224189352,1.13331199178113,-0.147467535483871,0.0923840933333333,-0.147467535483871,0.0923840933333333,0.550011095577549,5.67630667541545,2,"PR",0,12.81,"D'Hondt",2.476285,-0.0459977418345919,2.649999976,"2000",1.0557176551636,0.25531458672992,1.26965630087982,0.0413759410137027,0.263459862439916,2.45116961124772,0.286551233137633,-0.166221108532211,0.684,0.628,0.48838322397514,0.48838322397514,0.868744449190701,0.866099175963338
2009,"Guatemala","Legislator",1.28841792595287,1.27967542818154,1.31103224189352,1.13331199178113,-0.186557807739478,0.0995165658969192,-0.147467535483871,0.0923840933333333,0.412798061199678,1.2072371375955,2,"PR",0,12.81,"D'Hondt",-0.313205,-0.322670726302361,3,"2000",1.31103224189352,0,1.31103224189352,-0.0226143159406491,0.550011095577549,5.67630667541545,-0.137213034377871,0.286551233137633,0.649,0.615,0.575239341290496,0.567852352081055,0.989110365913943,0.985299873145214
2010,"Guatemala","Legislator",1.17912576484885,1.55667799546505,1.31103224189352,1.13331199178113,-0.160299366472739,0.11237614429996,-0.147467535483871,0.0923840933333333,0.727251681213805,5.11931425938808,2,"PR",0,12.81,"D'Hondt",-0.4846905,-0.741027053622577,3.450000048,"2010",1.31103224189352,0,1.28841792595287,-0.109292161104022,0.412798061199678,1.2072371375955,0.314453620014127,-0.137213034377871,0.742,0.699,0.566146360006716,0.526805391121174,0.705347261929821,0.676752177641515
2011,"Guatemala","Legislator",0.961996689394267,2.07186734726097,1.31103224189352,1.13331199178113,-0.0504731092470503,0.132428690479903,-0.147467535483871,0.0923840933333333,0.246883223959105,2.39702859782739,2,"PR",0,12.81,"D'Hondt",1.3215945,-0.497822575340425,3.8999999765,"2010",1.31103224189352,0,1.17912576484885,-0.217129075454581,0.727251681213805,5.11931425938808,-0.4803684572547,0.314453620014127,0.772,0.658,0.809883816800049,0.631400602347858,0.996574887053327,1.00259297677152
2012,"Guatemala","Legislator",0.615871630401942,3.06411389651725,0.615871630401942,3.06411389651725,0.161140066374194,0.161140066374194,0.161140066374194,0.161140066374194,0.024201802751524,3.09656617511763,2,"PR",0,12.81,"D'Hondt",1.3985975,-0.502285042831841,3.5,"2010",1.31103224189352,-0.695160611491578,0.961996689394267,-0.346125058992325,0.246883223959105,2.39702859782739,-0.222681421207581,-0.4803684572547,0.889,0.898,0.730466375970552,0.730466375970552,0.981780716319042,0.978581140874867
1996,"Guatemala","President",0.969559642213737,5.06227818039586,1.8696312400499,5.27302722136614,0.0834683806316801,0.150736876575236,0.25155,0.25155,-0.445586966545156,2.28501975837343,4,"TRS",0.5,1,"Majority",1.445345,0.0259595464644852,3.5,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"Guatemala","President",0.409948070151038,4.9729397900404,1.8696312400499,5.27302722136614,-0.012597120067916,0.0799482738896604,0.25155,0.25155,-0.445586966545156,2.28501975837343,4,"TRS",0.5,1,"Majority",1.17875,0.0716998382514955,3.7000000475,"1990",1.8696312400499,0,0.969559642213737,-0.5596115720627,-0.445586966545156,2.28501975837343,0,NA,0.745,0.615,0.538928115192324,0.301639270082033,0.879748161550136,0.477261633014135
1998,"Guatemala","President",0.140086221700453,4.97976971232333,1.8696312400499,5.27302722136614,-0.0489767565378976,0.0352112874619215,0.25155,0.25155,0.573567560893807,0.762273850239689,4,"TRS",0.5,1,"Majority",2.184045,-0.176524915958499,3.5500000715,"1990",1.8696312400499,0,0.409948070151038,-0.269861848450585,-0.445586966545156,2.28501975837343,1.01915452743896,0,0.768,0.632,0.63064697531173,0.301639270082033,0.939394822871242,0.479523503003962
