"yearcase","uniqueid","caseid","wave","party_survey","party_elected","pp1990_w","pp1993_w","pp1997_w","pp2001_w","pp2005_w","pp2009_w","pp2013_w","pp1986_e","pp1990_e","pp1994_e","pp1998_e","pp2002_e","pp2006_e","pp2010_e","region","age","elecsys","pplist","parlame","parlsys","fidelit","munelec","concurr","needmps","needmps2","needmps_all","abusemp","presinf","colig","cprep","cppol","cplimit","cpurnas","cpfisio","cpcorr","cpslow","cpmps","cpcenter","cpswitch","cpgovern","cpcands","cpparl","impinst","dilemma","coalperc","believe","demands","imptmin","efforts","exparea","expmin","promise","pporg","econaid","success","nocomp","bases","elecamp","famtrad","carisma","expel","expel2","expel_all","others","ppswitch","ppswitc2","ppswitch_all","execut","clients","clients2","clients_all","ppvsreg","prescand","govcand","plenario","defideo","visitas","visitas2","visitas_all","pedidos","pedidos2","pedidos_all","destpp","destpp2","destpp_all","pork","pork2","pork_all","destcn","destcn2","destcn_all","entidade","entidad2","entidade_all","local","local2","local_all","boletins","tvradio","discplen","votplen","intbill","amend","speaker","commiss","execpp","talkmil","fedbur","locbur","press","civsoc","mtsarney","mtcollor","favors","position","redtape","account","timevtr","timepref","timebill","timemisc","sarney","collor","itamar","cardoso1","cardoso2","lula","congress","partysys","coalgood","presscn","psdbpt","terms","pds1980","pmdb1980","pp1980_80","pdt1980","pt1980","ptb1980","outro1980","np1980","arena1966","mdb1966","outro1966","np1966","vereador","depest","senador","depfed","prefvice","govvice","ministro","secest","family","elei1990","occup","dempmdb","dempfl","dempds","dempsdb","demprn","dempdt","demptb","dempt","dempl","dempcdb","dempdc","dempcb","dempsb","dempstu","econdev","socord","demcons","ffaaint","ffaadem","mindef","minciv","extsni","lrclass","lrpmdb","lrdem","lrpcb","lrpcdob","lrpdc","lrpds","lrpdt","lrpfl","lrpl","lrpp","lrpp_ppb","lrppr","lrpps","lrpr","lrprn","lrpsb","lrpsd","lrpsdb","lrpsol","lrpstu","lrpt","lrptb","lrpv","lrsarney","lrcollor","lritamar","lrfhc","lrlula","lrdilma","econlmr","gov2006","pres2006","vot1989_1","vot1989_2","renda","inicpriv","govresp","concorr","getrich","trabvida","enviro","saude","edfund","edsuper","infra","socpol","flforpol","flallies","flviolence","fljudicial","flregulate","flrace","flpolref","flpreviden","flantipov","flanticorr","flgovrel","flsociety","flmonetary","dlforpol","dlallies","dlviol","dlinfra","dlrace","dlantpov","dlgender","dltecno","dlcorrup","dlgovrel","dlfiscal","dlcivsoc","dlmonet","dlhrmil","dlpetro","fpallies","fpecdev","fpinteg","fpauth","fpoecd","fpoecd2","fpoecd_all","china","onuseg","brfdi","bndes","cotaafro","cotrenda","casament","aborto","tengoal1","tengoal2","currentgoal1","currentgoal2","othergoal1","othergoal2","bfpobre","bfpref","bfbase","bflula","bfmywin","cites","amends","approved","econlmr1990","mnclmr","agrlmr","lrlmr","diap","kinzo","reldisc","absdisc","econdiap","ideodiap","presdiap","bcdiap","jurodiap","evangel","diapstar","diaphist","pm4","pm12","czideo","czideose","pweight"
2013026,7026,26,2013,25,25,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,25,1,8,1,1,2,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,5,1,NA,NA,2,2,2,NA,NA,NA,NA,NA,5,2,NA,1,0,NA,2,1,NA,5,2,NA,3,1,NA,2,1,NA,4,2,NA,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7,6,9,NA,4,NA,NA,5,NA,NA,NA,7,NA,4,6,NA,6,5,7,1,NA,9,8,7,10,8,5,7,10,9,2,NA,NA,NA,NA,5,1,10,3,9,4,9,4,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,3,3,3,2,3,2,2,2,2,3,3,NA,NA,NA,NA,NA,3,9,3,1,3,4,1,2,1,5,1,4,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0.641221862,0.457021885,0.724824
2013027,6032,27,2013,55,43,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,43,3,7,2,1,1,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,2,2,NA,NA,5,1,2,NA,NA,NA,NA,NA,5,2,NA,2,1,NA,3,1,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,6,10,NA,4,NA,NA,4,NA,NA,NA,10,NA,4,8,NA,4,5,4,1,NA,4,9,5,8,8,6,4,4,4,1,NA,NA,NA,NA,3,1,5,1,10,4,2,4,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,4,3,3,3,4,3,2,3,2,3,3,3,NA,NA,NA,NA,NA,4,1,4,1,2,2,2,5,5,2,1,3,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5,3,4,-0.332138454,0.188178278,1.109887
2013028,5062,28,2013,40,40,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,40,3,5,1,1,1,NA,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,2,2,NA,NA,4,1,2,NA,NA,NA,NA,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,3,1,NA,4,2,NA,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,99,6,7,NA,4,NA,NA,4,NA,NA,NA,6,NA,3,6,NA,4,5,6,2,NA,4,5,4,7,7,6,6,5,4,2,NA,NA,NA,NA,2,2,4,3,7,3,2,4,5,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,4,3,2,3,4,3,3,3,2,4,2,NA,NA,NA,NA,NA,4,1,4,3,4,4,4,5,2,2,1,3,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,3,-0.508177704,0.260971311,0.6228956
2013029,7029,29,2013,12,12,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,12,5,5,2,1,2,NA,0,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,2,2,NA,NA,1,2,3,NA,NA,NA,NA,NA,5,2,NA,4,2,NA,2,1,NA,2,1,NA,1,0,NA,5,2,NA,4,2,NA,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,99,10,10,NA,7,NA,NA,8,NA,NA,NA,10,NA,7,10,NA,8,10,10,3,NA,9,10,7,10,10,8,8,7,8,2,NA,NA,NA,NA,3,5,2,1,8,3,1,5,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,1,3,2,3,2,3,3,1,2,4,3,1,NA,NA,NA,NA,NA,1,2,1,1,3,3,1,5,5,2,3,1,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,2,3,-1.515951161,0.321474229,0.7723905
2013030,4082,30,2013,13,13,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,13,2,6,1,2,2,NA,1,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,NA,5,1,NA,NA,1,2,1,NA,NA,NA,NA,NA,5,2,NA,3,1,NA,2,1,NA,3,1,NA,4,2,NA,5,2,NA,3,1,NA,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,7,10,NA,1,NA,NA,3,NA,NA,NA,7,NA,1,7,NA,1,10,5,1,NA,1,7,1,7,10,3,5,1,1,2,NA,NA,NA,NA,1,3,2,1,10,1,1,4,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,5,5,5,5,5,4,4,4,5,5,5,5,NA,NA,NA,NA,NA,1,2,3,1,5,3,5,5,3,3,9,9,9,1,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5,NA,NA,-1.087577643,0.197455841,1.324473
2013031,5028,31,2013,25,25,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,25,1,3,1,1,1,NA,0,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,NA,5,1,NA,NA,4,1,2,NA,NA,NA,NA,NA,5,2,NA,4,2,NA,1,0,NA,5,2,NA,3,1,NA,3,1,NA,4,2,NA,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,NA,5,NA,NA,5,NA,NA,NA,5,NA,5,5,NA,5,5,5,8,NA,5,5,5,5,5,5,5,5,5,2,NA,NA,NA,NA,10,10,10,10,1,5,2,4,5,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,3,3,3,3,2,2,2,3,3,3,4,4,NA,NA,NA,NA,NA,3,9,4,2,4,3,3,3,3,3,4,1,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,0.389526432,0.897305314,0.724824
2013032,7032,32,2013,13,13,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,13,3,9,2,2,1,NA,1,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,5,1,NA,NA,5,1,1,NA,NA,NA,NA,NA,5,2,NA,2,1,NA,3,1,NA,9,9,NA,5,2,NA,9,9,NA,2,1,NA,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,4,10,NA,1,NA,NA,3,NA,NA,NA,5,NA,10,5,NA,4,7,8,1,NA,1,5,5,6,7,6,4,1,1,1,NA,NA,NA,NA,1,3,5,1,10,8,1,5,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,4,4,3,3,3,4,3,4,3,3,NA,NA,NA,NA,NA,1,2,1,4,5,2,5,5,5,1,3,4,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9,2,4,-1.479434091,0.387265418,1.324473
2013033,7033,33,2013,40,40,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,40,2,8,1,1,1,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,5,1,NA,NA,1,2,9,NA,NA,NA,NA,NA,5,2,NA,3,1,NA,2,1,NA,3,1,NA,3,1,NA,4,2,NA,3,1,NA,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,2,5,10,NA,99,NA,NA,2,NA,NA,NA,99,NA,99,5,NA,2,6,4,1,NA,2,5,5,7,5,4,4,2,2,2,NA,NA,NA,NA,1,5,5,3,7,6,1,4,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,4,3,3,3,2,2,4,3,3,4,2,NA,NA,NA,NA,NA,2,2,1,1,1,5,5,5,1,1,1,3,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,-0.720493195,0.226837711,0.6228956
2013034,7034,34,2013,25,25,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,25,1,5,2,1,2,NA,0,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,5,1,NA,NA,5,1,2,NA,NA,NA,NA,NA,5,2,NA,3,1,NA,4,2,NA,5,2,NA,3,1,NA,5,2,NA,4,2,NA,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,10,5,NA,2,NA,NA,5,NA,NA,NA,10,NA,2,10,NA,3,10,5,1,NA,8,5,3,10,10,6,6,5,6,2,NA,NA,NA,NA,4,1,3,4,10,3,1,4,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,3,3,4,4,5,4,2,2,3,1,5,3,NA,NA,NA,NA,NA,5,1,3,1,3,2,4,4,1,5,3,9,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,-0.655351444,0.34331811,0.724824
2013035,7035,35,2013,11,11,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,11,4,3,2,1,1,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,NA,3,9,NA,NA,5,1,2,NA,NA,NA,NA,NA,4,2,NA,4,2,NA,5,2,NA,5,2,NA,9,9,NA,9,9,NA,5,2,NA,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,99,5,8,NA,4,NA,NA,3,NA,NA,NA,4,NA,6,5,NA,4,5,3,1,NA,2,5,2,6,8,5,4,6,6,1,NA,NA,NA,NA,9,9,9,8,3,5,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,4,3,3,3,3,4,4,3,3,3,3,3,NA,NA,NA,NA,NA,3,9,3,2,4,9,5,1,1,2,1,3,4,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,3,0.757576382,0.412878015,1.494949
2013036,7036,36,2013,88,88,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,88,1,8,1,1,1,NA,0,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,5,1,NA,NA,3,9,2,NA,NA,NA,NA,NA,5,2,NA,3,1,NA,4,2,NA,5,2,NA,5,2,NA,5,2,NA,5,2,NA,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,10,1,1,NA,1,NA,NA,5,NA,NA,NA,2,NA,8,9,NA,3,1,5,1,NA,99,2,3,6,1,4,3,10,10,2,NA,NA,NA,NA,2,2,9,1,10,9,2,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,3,4,4,3,3,3,3,4,3,3,4,NA,NA,NA,NA,NA,2,2,2,5,3,5,5,5,1,1,3,9,2,9,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,2.782020852,0.645891277,0.6851852
2013037,7037,37,2013,13,13,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,13,3,6,1,2,2,NA,1,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,3,9,NA,NA,4,1,3,NA,NA,NA,NA,NA,5,2,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,5,2,NA,5,2,NA,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,99,99,99,NA,99,NA,NA,99,NA,NA,NA,99,NA,99,99,NA,99,99,99,99,NA,2,99,99,99,99,99,99,1,2,3,NA,NA,NA,NA,2,2,5,5,10,7,2,5,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,4,4,5,4,5,3,3,3,5,5,4,NA,NA,NA,NA,NA,2,2,1,1,5,5,5,5,5,3,1,3,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,3,-0.429013699,0.134041466,1.324473
2013038,2127,38,2013,11,11,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,11,4,9,2,1,1,NA,1,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,5,1,NA,NA,5,1,2,NA,NA,NA,NA,NA,4,2,NA,3,1,NA,2,1,NA,4,2,NA,3,1,NA,2,1,NA,2,1,NA,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,7,9,NA,3,NA,NA,4,NA,NA,NA,6,NA,4,8,NA,5,8,5,1,NA,3,6,6,6,7,4,5,4,3,2,NA,NA,NA,NA,3,1,6,1,6,3,2,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,4,3,4,4,4,4,3,3,2,3,1,NA,NA,NA,NA,NA,2,2,9,5,1,2,5,5,2,2,1,2,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,2,2,-0.237349385,0.234112453,1.494949
2013039,7039,39,2013,45,45,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,45,5,9,3,1,2,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,3,9,NA,NA,2,2,2,NA,NA,NA,NA,NA,4,2,NA,3,1,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,99,6,9,NA,1,NA,NA,7,NA,NA,NA,7,NA,3,6,NA,3,5,5,3,NA,1,5,3,9,8,6,5,1,1,1,NA,NA,NA,NA,99,99,99,99,99,99,1,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,3,3,2,3,3,4,2,4,3,2,3,3,NA,NA,NA,NA,NA,4,1,4,2,3,1,1,2,4,2,1,3,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,0.196499977,0.257910836,1.013244
2013040,7040,40,2013,25,25,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,25,2,6,2,2,1,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,4,1,NA,NA,5,1,2,NA,NA,NA,NA,NA,4,2,NA,4,2,NA,3,1,NA,4,2,NA,5,2,NA,2,1,NA,5,2,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,7,6,NA,3,NA,NA,5,NA,NA,NA,7,NA,5,7,NA,5,7,5,1,NA,5,6,6,7,7,5,6,6,6,1,NA,NA,NA,NA,7,3,6,2,8,3,2,4,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,3,3,3,3,4,2,4,4,2,3,3,NA,NA,NA,NA,NA,3,9,2,5,4,4,2,4,5,2,1,4,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,0.647715223,0.31440776,0.724824
