"yearcase","uniqueid","caseid","wave","party_survey","party_elected","pp1990_w","pp1993_w","pp1997_w","pp2001_w","pp2005_w","pp2009_w","pp2013_w","pp1986_e","pp1990_e","pp1994_e","pp1998_e","pp2002_e","pp2006_e","pp2010_e","region","age","elecsys","pplist","parlame","parlsys","fidelit","munelec","concurr","needmps","needmps2","needmps_all","abusemp","presinf","colig","cprep","cppol","cplimit","cpurnas","cpfisio","cpcorr","cpslow","cpmps","cpcenter","cpswitch","cpgovern","cpcands","cpparl","impinst","dilemma","coalperc","believe","demands","imptmin","efforts","exparea","expmin","promise","pporg","econaid","success","nocomp","bases","elecamp","famtrad","carisma","expel","expel2","expel_all","others","ppswitch","ppswitc2","ppswitch_all","execut","clients","clients2","clients_all","ppvsreg","prescand","govcand","plenario","defideo","visitas","visitas2","visitas_all","pedidos","pedidos2","pedidos_all","destpp","destpp2","destpp_all","pork","pork2","pork_all","destcn","destcn2","destcn_all","entidade","entidad2","entidade_all","local","local2","local_all","boletins","tvradio","discplen","votplen","intbill","amend","speaker","commiss","execpp","talkmil","fedbur","locbur","press","civsoc","mtsarney","mtcollor","favors","position","redtape","account","timevtr","timepref","timebill","timemisc","sarney","collor","itamar","cardoso1","cardoso2","lula","congress","partysys","coalgood","presscn","psdbpt","terms","pds1980","pmdb1980","pp1980_80","pdt1980","pt1980","ptb1980","outro1980","np1980","arena1966","mdb1966","outro1966","np1966","vereador","depest","senador","depfed","prefvice","govvice","ministro","secest","family","elei1990","occup","dempmdb","dempfl","dempds","dempsdb","demprn","dempdt","demptb","dempt","dempl","dempcdb","dempdc","dempcb","dempsb","dempstu","econdev","socord","demcons","ffaaint","ffaadem","mindef","minciv","extsni","lrclass","lrpmdb","lrdem","lrpcb","lrpcdob","lrpdc","lrpds","lrpdt","lrpfl","lrpl","lrpp","lrpp_ppb","lrppr","lrpps","lrpr","lrprn","lrpsb","lrpsd","lrpsdb","lrpsol","lrpstu","lrpt","lrptb","lrpv","lrsarney","lrcollor","lritamar","lrfhc","lrlula","lrdilma","econlmr","gov2006","pres2006","vot1989_1","vot1989_2","renda","inicpriv","govresp","concorr","getrich","trabvida","enviro","saude","edfund","edsuper","infra","socpol","flforpol","flallies","flviolence","fljudicial","flregulate","flrace","flpolref","flpreviden","flantipov","flanticorr","flgovrel","flsociety","flmonetary","dlforpol","dlallies","dlviol","dlinfra","dlrace","dlantpov","dlgender","dltecno","dlcorrup","dlgovrel","dlfiscal","dlcivsoc","dlmonet","dlhrmil","dlpetro","fpallies","fpecdev","fpinteg","fpauth","fpoecd","fpoecd2","fpoecd_all","china","onuseg","brfdi","bndes","cotaafro","cotrenda","casament","aborto","tengoal1","tengoal2","currentgoal1","currentgoal2","othergoal1","othergoal2","bfpobre","bfpref","bfbase","bflula","bfmywin","cites","amends","approved","econlmr1990","mnclmr","agrlmr","lrlmr","diap","kinzo","reldisc","absdisc","econdiap","ideodiap","presdiap","bcdiap","jurodiap","evangel","diapstar","diaphist","pm4","pm12","czideo","czideose","pweight"
2009026,6026,26,2009,22,12,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,12,NA,2,3,1,1,2,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,2,2,3,2,3,3,4,1,1,2,2,2,NA,2,75,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,4,NA,2,NA,1,NA,1,3,0,1,1,1,2,NA,2,2,NA,2,1,NA,1,2,NA,2,1,NA,1,1,NA,1,2,NA,2,1,NA,NA,NA,2,2,1,NA,2,NA,3,1,NA,3,NA,NA,1,2,1,3,20,20,40,20,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,8,10,NA,2,NA,NA,3,NA,NA,NA,10,NA,2,8,NA,4,NA,8,1,NA,5,10,5,NA,NA,NA,NA,NA,NA,3,214,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,8,6,2,1,7,5,1,1,6,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.599395477,0.212786517,1.37479
2009027,6027,27,2009,25,25,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,25,NA,2,2,3,1,1,NA,0,NA,NA,2,NA,1,NA,NA,NA,2,2,2,2,2,2,4,2,2,2,2,1,3,NA,2,60,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1,2,1,0,2,2,2,NA,2,0,NA,0,2,NA,2,2,NA,2,2,NA,2,2,NA,2,2,NA,2,2,NA,NA,NA,1,1,2,NA,1,NA,2,1,NA,3,NA,NA,1,2,3,2,999,999,999,999,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7,10,7,NA,6,NA,NA,7,NA,NA,NA,10,NA,3,10,NA,7,NA,5,1,NA,10,10,6,NA,NA,NA,NA,NA,NA,1,1715,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,2,5,4,3,10,8,10,3,7,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184265526,0.425332858,0.8744462
2009028,6028,28,2009,15,15,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,15,NA,3,4,1,1,2,NA,0,NA,NA,2,NA,1,NA,NA,NA,2,2,3,1,2,2,3,2,2,2,2,3,3,NA,1,60,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,2,NA,1,NA,3,NA,2,2,8,8,1,2,2,NA,2,1,NA,1,1,NA,1,2,NA,2,1,NA,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,3,3,NA,3,NA,3,2,NA,3,NA,NA,2,2,3,2,52.631579,10.526316,26.315789,10.526316,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7,5,6,NA,1,NA,NA,3,NA,NA,NA,5,NA,99,99,NA,4,NA,7,1,NA,2,6,5,NA,NA,NA,NA,NA,NA,2,2645,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,8,7,6,5,8,7,4,4,5,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.228060712,0.460989407,1.21258
2009029,6029,29,2009,13,13,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,13,NA,5,5,1,2,2,NA,1,NA,NA,2,NA,1,NA,NA,NA,2,3,3,4,3,4,3,4,3,3,3,3,3,NA,2,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1,1,2,0,2,1,2,NA,2,0,NA,0,1,NA,1,1,NA,1,1,NA,1,2,NA,2,1,NA,1,2,NA,NA,NA,2,2,1,NA,1,NA,2,2,NA,2,NA,NA,3,1,2,2,30,20,30,20,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2,7,10,NA,2,NA,NA,4,NA,NA,NA,9,NA,5,5,NA,4,NA,8,1,NA,2,8,5,NA,NA,NA,NA,NA,NA,3,1313,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,4,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25623042,0.243330702,0.9156785
2009030,2031,30,2009,25,25,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,25,NA,1,7,2,2,1,NA,0,NA,NA,1,NA,1,NA,NA,NA,3,3,3,3,2,3,3,2,3,3,3,2,3,NA,2,60,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,4,NA,2,NA,2,NA,1,2,0,1,2,2,2,NA,2,2,NA,2,2,NA,2,2,NA,2,1,NA,1,1,NA,1,2,NA,2,2,NA,NA,NA,2,3,2,NA,2,NA,2,2,NA,2,NA,NA,1,2,2,3,33.333333,11.111111,22.222222,33.333333,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,99,99,5,NA,99,NA,NA,99,NA,NA,NA,99,NA,99,99,NA,99,NA,99,99,NA,99,99,99,NA,NA,NA,NA,NA,NA,3,2245,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,6,6,5,3,3,8,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341482077,0.385188514,0.8744462
2009031,6031,31,2009,40,40,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,40,NA,3,5,1,1,1,NA,0,NA,NA,4,NA,2,NA,NA,NA,3,2,2,3,2,4,4,1,1,1,1,2,4,NA,1,51,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,2,NA,4,NA,2,2,0,0,1,2,2,NA,2,1,NA,1,2,NA,2,2,NA,2,2,NA,2,2,NA,2,1,NA,1,2,NA,NA,NA,1,4,1,NA,2,NA,3,2,NA,1,NA,NA,2,2,2,3,42.857143,14.285714,28.571429,14.285714,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,99,4,10,NA,1,NA,NA,4,NA,NA,NA,6,NA,7,4,NA,1,NA,10,1,NA,1,6,4,NA,NA,NA,NA,NA,NA,2,812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,5,5,1,1,10,10,1,10,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.819413496,0.383588371,0.9067761
2009032,6032,32,2009,43,43,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,43,NA,3,6,3,1,1,NA,1,NA,NA,2,NA,1,NA,NA,NA,2,2,2,2,1,3,1,1,1,9,2,2,4,NA,2,60,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1,2,1,0,1,2,2,NA,2,1,NA,1,1,NA,1,2,NA,2,1,NA,1,2,NA,2,2,NA,2,2,NA,NA,NA,1,1,1,NA,3,NA,2,2,NA,1,NA,NA,1,2,1,2,999,999,999,999,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,5,7,NA,2,NA,NA,4,NA,NA,NA,9,NA,4,7,NA,3,NA,5,2,NA,2,7,3,NA,NA,NA,NA,NA,NA,2,2643,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,5,5,5,8,8,3,6,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.334641393,0.179372463,0.8190235
2009033,6033,33,2009,65,65,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,65,NA,4,1,1,2,1,NA,1,NA,NA,2,NA,1,NA,NA,NA,1,1,2,2,2,2,2,1,1,2,2,2,4,NA,2,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2,NA,3,NA,2,1,1,-1,1,1,2,NA,2,1,NA,1,1,NA,1,1,NA,1,1,NA,1,2,NA,2,1,NA,1,2,NA,NA,NA,1,2,2,NA,1,NA,2,2,NA,1,NA,NA,3,1,2,1,30,10,40,20,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,5,8,NA,1,NA,NA,3,NA,NA,NA,8,NA,8,6,NA,1,NA,6,1,NA,2,4,3,NA,NA,NA,NA,NA,NA,3,9999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,5,5,5,1,3,3,1,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.497578075,0.242007525,0.6084175
2009034,6034,34,2009,25,25,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,25,NA,1,7,1,2,9,NA,1,NA,NA,2,NA,1,NA,NA,NA,2,4,1,4,2,4,2,2,2,4,3,2,4,NA,1,51,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,1,NA,1,NA,3,NA,2,2,0,2,1,0,2,NA,2,1,NA,1,1,NA,1,2,NA,2,1,NA,1,0,NA,0,2,NA,2,0,NA,NA,NA,2,1,2,NA,2,NA,1,3,NA,4,NA,NA,1,2,3,3,10,40,35,15,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,99,5,99,NA,99,NA,NA,99,NA,NA,NA,99,NA,99,99,NA,99,NA,99,99,NA,99,99,99,NA,NA,NA,NA,NA,NA,1,2715,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,4,4,5,7,8,8,8,1,9,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8744462
2009035,4063,35,2009,45,45,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,45,NA,4,8,9,1,1,NA,0,NA,NA,4,NA,2,NA,NA,NA,4,4,1,1,1,1,2,4,4,3,1,1,4,NA,1,45,8,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,1,NA,3,NA,2,2,1,2,2,1,2,NA,2,1,NA,1,1,NA,1,1,NA,1,2,NA,2,9,NA,9,2,NA,2,2,NA,NA,NA,1,2,1,NA,1,NA,2,2,NA,2,NA,NA,1,2,2,2,10,10,70,10,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,6,8,NA,2,NA,NA,4,NA,NA,NA,9,NA,4,9,NA,3,NA,5,2,NA,2,7,3,NA,NA,NA,NA,NA,NA,2,1812,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,1,3,3,1,5,2,4,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.304715451,0.24150971,0.6645792
2009036,3091,36,2009,45,45,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,45,NA,4,99,3,1,1,NA,1,NA,NA,3,NA,2,NA,NA,NA,2,2,3,3,3,3,4,1,3,4,2,2,2,NA,1,55,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,4,NA,2,2,-2,-2,2,2,2,NA,2,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,2,NA,NA,NA,1,1,1,NA,1,NA,2,2,NA,1,NA,NA,2,2,2,2,60,20,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,99,8,9,NA,4,NA,NA,6,NA,NA,NA,10,NA,4,10,NA,4,NA,4,6,NA,4,10,6,NA,NA,NA,NA,NA,NA,2,9999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,2,5,9,10,10,7,7,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,3,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.633553783,0.270518216,0.6645792
2009037,6037,37,2009,45,45,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,45,NA,5,8,3,1,1,NA,1,NA,NA,4,NA,2,NA,NA,NA,2,2,2,1,1,1,3,1,2,1,2,1,4,NA,1,999,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1,NA,2,NA,1,2,1,2,1,1,2,NA,2,1,NA,1,2,NA,2,2,NA,2,2,NA,2,2,NA,2,2,NA,2,2,NA,NA,NA,2,2,1,NA,1,NA,1,1,NA,1,NA,NA,2,1,1,2,15,30,30,25,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,4,5,7,NA,3,NA,NA,3,NA,NA,NA,99,NA,4,7,NA,3,NA,4,1,NA,6,6,3,NA,NA,NA,NA,NA,NA,2,1215,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,99,5,6,5,3,8,5,4,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.222719101,0.293463592,0.6645792
2009038,6038,38,2009,13,13,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,13,NA,3,5,1,1,2,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,1,2,2,3,2,2,3,2,2,2,4,3,NA,2,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2,1,2,1,1,1,2,NA,2,1,NA,1,0,NA,0,2,NA,2,1,NA,1,1,NA,1,1,NA,1,2,NA,NA,NA,1,1,2,NA,2,NA,1,1,NA,1,NA,NA,2,2,2,3,20,10,50,20,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2,6,10,NA,4,NA,NA,4,NA,NA,NA,8,NA,9,8,NA,4,NA,10,8,NA,3,8,6,NA,NA,NA,NA,NA,NA,2,2613,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,3,6,3,1,6,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.955950065,0.443352329,0.9156785
2009039,1237,39,2009,65,65,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,65,NA,3,5,1,2,1,NA,1,NA,NA,2,NA,1,NA,NA,NA,2,2,3,3,3,3,2,2,3,2,1,2,2,NA,1,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1,NA,4,NA,2,1,1,0,2,2,2,NA,2,1,NA,1,1,NA,1,1,NA,1,1,NA,1,2,NA,2,2,NA,2,2,NA,NA,NA,1,1,1,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,1,40,15,25,20,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,99,5,9,NA,1,NA,NA,4,NA,NA,NA,9,NA,5,8,NA,2,NA,7,1,NA,3,8,5,NA,NA,NA,NA,NA,NA,2,1913,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,4,3,2,5,3,1,4,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.535425256,0.161294027,0.6084175
2009040,6040,40,2009,25,25,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,25,NA,3,99,1,1,2,NA,1,NA,NA,2,NA,1,NA,NA,NA,3,4,4,1,1,1,1,1,1,3,2,1,4,NA,2,60,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1,1,0,2,1,1,2,NA,2,2,NA,2,2,NA,2,2,NA,2,1,NA,1,1,NA,1,2,NA,2,0,NA,NA,NA,2,2,2,NA,1,NA,2,2,NA,2,NA,NA,1,2,2,3,0,15,80,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,5,7,NA,3,NA,NA,4,NA,NA,NA,5,NA,5,5,NA,3,NA,4,1,NA,5,5,5,NA,NA,NA,NA,NA,NA,1,1145,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,99,99,8,7,10,10,9,8,8,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.319509631,0.402344966,0.8744462
